FECHA (YYMMDD);HORA (HHMM);;
190102;2300;0,797963;
190103;0000;0,370871;
190103;0100;0,655087;
190103;0200;0,64194;
190103;0300;0,344438;
190103;0400;0,227887;
190103;0500;0,312224;
190103;0600;0,365994;
190103;0700;1,375;
190103;0800;1,89393;
190103;0900;2,41566;
190103;1000;2,73942;
190103;1100;3,08089;
190103;1200;3,38568;
190103;1300;4,66453;
190103;1400;4,13433;
190103;1500;4,14721;
190103;1600;5,03776;
190103;1700;5,07006;
190103;1800;4,6551;
190103;1900;4,93396;
190103;2000;3,57657;
190103;2100;2,51891;
190103;2200;2,37082;
190103;2300;0,965751;
190104;0000;0,478096;
190104;0100;0,454539;
190104;0200;0,275467;
190104;0300;1,15532;
190104;0400;1,23397;
190104;0500;1,80821;
190104;0600;1,21504;
190104;0700;1,65631;
190104;0800;2,62755;
190104;0900;2,45093;
190104;1000;2,58874;
190104;1100;2,67115;
190104;1200;3,38942;
190104;1300;3,77683;
190104;1400;4,34006;
190104;1500;4,25443;
190104;1600;4,71293;
190104;1700;4,88428;
190104;1800;4,66468;
190104;1900;2,73921;
190104;2000;2,04485;
190104;2100;1,80104;
190104;2200;1,41165;
190104;2300;1,1056;
190105;0000;0,785764;
190105;0100;0,442582;
190105;0200;0,527755;
190105;0300;0,807109;
190105;0400;0,531497;
190105;0500;;
190105;0600;0,958236;
190105;0700;0,608708;
190105;0800;0,504727;
190105;0900;1,21825;
190105;1000;1,42845;
190105;1100;1,38072;
190105;1200;1,92056;
190105;1300;1,8241;
190105;1400;1,73699;
190105;1500;2,95424;
190105;1600;3,65941;
190105;1700;3,83113;
190105;1800;4,15623;
190105;1900;2,77978;
190105;2000;2,43782;
190105;2100;2,39534;
190105;2200;1,99342;
190105;2300;1,53326;
190106;0000;1,31985;
190106;0100;1,06741;
190106;0200;0,996696;
190106;0300;0,99229;
190106;0400;1,49447;
190106;0500;0,642143;
190106;0600;1,19985;
190106;0700;0,935942;
190106;0800;1,01483;
190106;0900;0,564362;
190106;1000;0,32696;
190106;1100;0,661599;
190106;1200;1,58624;
190106;1300;1,76277;
190106;1400;2,65608;
190106;1500;3,51608;
190106;1600;3,55831;
190106;1700;3,68263;
190106;1800;3,8141;
190106;1900;3,67499;
190106;2000;3,47079;
190106;2100;3,12043;
190106;2200;2,56332;
190106;2300;1,38496;
190107;0000;;
190107;0100;;
190107;0200;0,539447;
190107;0300;0,53277;
190107;0400;0,470908;
190107;0500;0,786591;
190107;0600;0,904259;
190107;0700;0,364698;
190107;0800;1,32043;
190107;0900;1,92593;
190107;1000;1,94889;
190107;1100;1,76098;
190107;1200;1,71776;
190107;1300;1,90688;
190107;1400;2,92424;
190107;1500;3,93971;
190107;1600;3,77645;
190107;1700;2,86522;
190107;1800;3,14911;
190107;1900;2,62118;
190107;2000;2,47963;
190107;2100;3,12789;
190107;2200;2,29882;
190107;2300;2,09961;
190108;0000;2,82664;
190108;0100;2,87428;
190108;0200;3,46839;
190108;0300;2,70591;
190108;0400;1,5463;
190108;0500;1,31882;
190108;0600;1,61651;
190108;0700;1,65967;
190108;0800;1,72908;
190108;0900;2,24762;
190108;1000;2,2881;
190108;1100;1,10734;
190108;1200;2,19253;
190108;1300;2,17578;
190108;1400;3,32353;
190108;1500;3,64197;
190108;1600;2,70613;
190108;1700;2,65711;
190108;1800;2,79236;
190108;1900;3,31405;
190108;2000;3,11929;
190108;2100;2,51314;
190108;2200;1,00245;
190108;2300;1,13434;
190109;0000;1,51785;
190109;0100;1,91227;
190109;0200;1,39672;
190109;0300;1,50527;
190109;0400;1,11228;
190109;0500;0,918757;
190109;0600;0,896962;
190109;0700;0,519233;
190109;0800;2,25687;
190109;0900;1,60725;
190109;1000;2,18222;
190109;1100;3,08001;
190109;1200;1,67033;
190109;1300;1,00187;
190109;1400;2,42517;
190109;1500;3,89128;
190109;1600;4,21623;
190109;1700;3,66801;
190109;1800;3,41218;
190109;1900;1,86189;
190109;2000;1,66862;
190109;2100;1,94477;
190109;2200;0,816945;
190109;2300;0,244652;
190110;0000;;
190110;0100;;
190110;0200;;
190110;0300;;
190110;0400;0,742647;
190110;0500;0,183162;
190110;0600;0,395124;
190110;0700;0,734912;
190110;0800;1,06223;
190110;0900;1,23726;
190110;1000;1,9354;
190110;1100;1,77659;
190110;1200;2,01907;
190110;1300;2,55711;
190110;1400;2,53744;
190110;1500;2,80934;
190110;1600;2,69504;
190110;1700;2,95179;
190110;1800;3,40932;
190110;1900;3,55993;
190110;2000;2,66205;
190110;2100;1,72987;
190110;2200;1,18305;
190110;2300;1,44988;
190111;0000;0,93838;
190111;0100;0,917304;
190111;0200;0,729378;
190111;0300;0,814897;
190111;0400;0,202231;
190111;0500;0,492764;
190111;0600;0,317051;
190111;0700;;
190111;0800;0,946988;
190111;0900;1,31428;
190111;1000;1,09207;
190111;1100;1,0312;
190111;1200;1,44564;
190111;1300;0,951808;
190111;1400;1,22264;
190111;1500;2,07609;
190111;1600;3,67044;
190111;1700;4,08482;
190111;1800;3,49267;
190111;1900;1,71402;
190111;2000;2,30624;
190111;2100;1,38648;
190111;2200;0,648019;
190111;2300;;
190112;0000;0,431254;
190112;0100;0,396382;
190112;0200;;
190112;0300;;
190112;0400;;
190112;0500;0,671866;
190112;0600;0,935883;
190112;0700;0,94189;
190112;0800;0,780662;
190112;0900;0,751248;
190112;1000;0,476253;
190112;1100;0,382321;
190112;1200;0,586528;
190112;1300;0,837262;
190112;1400;1,36034;
190112;1500;1,41423;
190112;1600;1,62313;
190112;1700;1,61627;
190112;1800;1,68211;
190112;1900;1,72478;
190112;2000;2,24382;
190112;2100;1,77635;
190112;2200;1,19524;
190112;2300;0,719458;
190113;0000;0,402659;
190113;0100;0,631441;
190113;0200;0,562625;
190113;0300;0,398186;
190113;0400;0,800122;
190113;0500;0,484215;
190113;0600;0,841436;
190113;0700;0,952751;
190113;0800;0,735017;
190113;0900;1,74877;
190113;1000;1,89954;
190113;1100;1,31184;
190113;1200;0,673134;
190113;1300;0,691902;
190113;1400;1,28712;
190113;1500;1,54638;
190113;1600;1,36105;
190113;1700;1,88638;
190113;1800;3,01619;
190113;1900;2,75355;
190113;2000;2,73581;
190113;2100;1,48684;
190113;2200;1,00949;
190113;2300;0,952329;
190114;0000;0,812327;
190114;0100;;
190114;0200;0,328715;
190114;0300;;
190114;0400;;
190114;0500;;
190114;0600;;
190114;0700;0,190275;
190114;0800;0,588787;
190114;0900;0,763684;
190114;1000;1,41576;
190114;1100;1,88826;
190114;1200;1,57213;
190114;1300;1,98109;
190114;1400;2,86959;
190114;1500;3,45229;
190114;1600;3,98552;
190114;1700;3,43978;
190114;1800;3,6136;
190114;1900;3,12012;
190114;2000;2,81665;
190114;2100;2,65317;
190114;2200;1,47456;
190114;2300;1,02197;
190115;0000;0,95891;
190115;0100;0,731515;
190115;0200;1,18901;
190115;0300;0,734808;
190115;0400;1,70388;
190115;0500;1,04386;
190115;0600;0,91801;
190115;0700;0,412728;
190115;0800;0,641863;
190115;0900;1,00947;
190115;1000;0,869178;
190115;1100;0,73359;
190115;1200;1,23785;
190115;1300;1,62073;
190115;1400;1,8315;
190115;1500;2,39717;
190115;1600;3,02797;
190115;1700;3,01887;
190115;1800;3,32104;
190115;1900;2,5184;
190115;2000;3,44882;
190115;2100;1,78991;
190115;2200;1,50324;
190115;2300;0,441649;
190116;0000;0,281465;
190116;0100;0,0440321;
190116;0200;0,486059;
190116;0300;1,01428;
190116;0400;1,72317;
190116;0500;2,29317;
190116;0600;2,35266;
190116;0700;1,53043;
190116;0800;1,95775;
190116;0900;2,30653;
190116;1000;2,5372;
190116;1100;2,22763;
190116;1200;1,35047;
190116;1300;2,58936;
190116;1400;2,83028;
190116;1500;2,75071;
190116;1600;2,35783;
190116;1700;2,82016;
190116;1800;3,32075;
190116;1900;3,78609;
190116;2000;3,97357;
190116;2100;2,99514;
190116;2200;1,22991;
190116;2300;0,799189;
190117;0000;0,860676;
190117;0100;0,404526;
190117;0200;0,279374;
190117;0300;0,841545;
190117;0400;0,69783;
190117;0500;0,45924;
190117;0600;0,719464;
190117;0700;0,94837;
190117;0800;1,75699;
190117;0900;1,90344;
190117;1000;1,60444;
190117;1100;2,32957;
190117;1200;2,38645;
190117;1300;2,44977;
190117;1400;2,49496;
190117;1500;2,65442;
190117;1600;3,27135;
190117;1700;4,16591;
190117;1800;4,1822;
190117;1900;3,12734;
190117;2000;2,56928;
190117;2100;1,8427;
190117;2200;1,35679;
190117;2300;0,802887;
190118;0000;0,566281;
190118;0100;0,488687;
190118;0200;0,47446;
190118;0300;0,370921;
190118;0400;0,312892;
190118;0500;0,104213;
190118;0600;0,00227566;
190118;0700;0,0232532;
190118;0800;1,27341;
190118;0900;1,39543;
190118;1000;1,94538;
190118;1100;1,99777;
190118;1200;2,06898;
190118;1300;2,13324;
190118;1400;2,78085;
190118;1500;2,51534;
190118;1600;2,44922;
190118;1700;2,72584;
190118;1800;2,74488;
190118;1900;3,44201;
190118;2000;2,62132;
190118;2100;1,8345;
190118;2200;1,43369;
190118;2300;0,896689;
190119;0000;0,785834;
190119;0100;0,355632;
190119;0200;0,533118;
