FECHA (YYMMDD);HORA (HHMM);;
191015;0400;55,294;
191015;0500;29,1136;
191015;0600;46,9934;
191015;0700;41,2869;
191015;0800;42,4127;
191015;0900;56,5513;
191015;1000;33,0451;
191015;1100;10,0188;
191015;1200;4,74894;
191015;1300;353,996;
191015;1400;336,487;
191015;1500;353,287;
191015;1600;335,275;
191015;1700;322,169;
191015;1800;286,228;
191015;1900;245,036;
191015;2000;229,313;
191015;2100;208,996;
191015;2200;201,209;
191015;2300;170,775;
191016;0000;344,27;
191016;0100;347,355;
191016;0200;331,987;
191016;0300;338,433;
191016;0400;283,71;
191016;0500;214,432;
191016;0600;358,318;
191016;0700;305,393;
191016;0800;294,42;
191016;0900;245,935;
191016;1000;219,985;
191016;1100;242,323;
191016;1200;244,409;
191016;1300;254,996;
191016;1400;233,671;
191016;1500;224,507;
191016;1600;228,46;
191016;1700;223,988;
191016;1800;237,845;
191016;1900;242,898;
191016;2000;242,146;
191016;2100;247,083;
191016;2200;253,284;
191016;2300;230,631;
191017;0000;227,309;
191017;0100;250,786;
191017;0200;269,279;
191017;0300;258,683;
191017;0400;266,862;
191017;0500;258,515;
191017;0600;258,582;
191017;0700;319,962;
191017;0800;285,317;
191017;0900;135,038;
191017;1000;196,881;
191017;1100;220,608;
191017;1200;222,941;
191017;1300;267,412;
191017;1400;232,883;
191017;1500;219,006;
191017;1600;231,848;
191017;1700;238,007;
191017;1800;226,437;
191017;1900;234,166;
191017;2000;235,261;
191017;2100;257,78;
191017;2200;317,923;
191017;2300;348,611;
191018;0000;350,531;
191018;0100;335,367;
191018;0200;322,003;
191018;0300;294,438;
191018;0400;334,512;
191018;0500;333,82;
191018;0600;299,036;
191018;0700;332,772;
191018;0800;222,789;
191018;0900;216,312;
191018;1000;210,124;
191018;1100;188,765;
191018;1200;200,993;
191018;1300;197,238;
191018;1400;210,951;
191018;1500;211,951;
191018;1600;215,32;
191018;1700;227,514;
191018;1800;246,119;
191018;1900;267,505;
191018;2000;274,568;
191018;2100;320,443;
191018;2200;294,211;
191018;2300;324,585;
191019;0000;322,355;
191019;0100;330,811;
191019;0200;6,38735;
191019;0300;355,772;
191019;0400;9,66457;
191019;0500;32,1854;
191019;0600;27,1809;
191019;0700;32,6294;
191019;0800;29,7145;
191019;0900;39,0155;
191019;1000;357,837;
191019;1100;355,537;
191019;1200;318,849;
191019;1300;252,202;
191019;1400;234,171;
191019;1500;219,893;
191019;1600;215,858;
191019;1700;207,393;
191019;1800;211,295;
191019;1900;196,76;
191019;2000;205,32;
191019;2100;222,187;
191019;2200;213,625;
191019;2300;176,693;
191020;0000;67,2639;
191020;0100;332,066;
191020;0200;332,422;
191020;0300;352,009;
191020;0400;297,569;
191020;0500;353,607;
191020;0600;355,961;
191020;0700;349,238;
191020;0800;9,44005;
191020;0900;346,133;
191020;1000;3,66757;
191020;1100;329,524;
191020;1200;345,576;
191020;1300;332,144;
191020;1400;339,493;
191020;1500;337,937;
191020;1600;336,471;
191020;1700;312,517;
191020;1800;336,855;
191020;1900;341,377;
191020;2000;335,884;
191020;2100;302,662;
191020;2200;262,062;
191020;2300;335,39;
191021;0000;341,891;
191021;0100;3,27529;
191021;0200;5,9741;
191021;0300;24,7316;
191021;0400;43,2307;
191021;0500;355,051;
191021;0600;18,079;
191021;0700;55,6858;
191021;0800;42,3179;
191021;0900;233,363;
191021;1000;201,745;
191021;1100;178,597;
191021;1200;156,972;
191021;1300;177,768;
191021;1400;184,567;
191021;1500;169,139;
191021;1600;176,672;
191021;1700;182,724;
191021;1800;229,546;
191021;1900;230,045;
191021;2000;229,097;
191021;2100;237,078;
191021;2200;312,742;
191021;2300;325,287;
191022;0000;325,363;
191022;0100;301,512;
191022;0200;281,092;
191022;0300;282,424;
191022;0400;325,155;
191022;0500;306,377;
191022;0600;313,911;
191022;0700;258,18;
191022;0800;222,227;
191022;0900;198,677;
191022;1000;197,181;
191022;1100;206,104;
191022;1200;223,779;
191022;1300;216,278;
191022;1400;208,828;
191022;1500;225,143;
191022;1600;228,072;
