FECHA (YYMMDD);HORA (HHMM);;
190104;0400;91,95;
190104;0500;89,425;
190104;0600;90,575;
190104;0700;87,9417;
190104;0800;81,2283;
190104;0900;72,3776;
190104;1000;62,9117;
190104;1100;55,8783;
190104;1200;50,5617;
190104;1300;43,8083;
190104;1400;37,2533;
190104;1500;37,9683;
190104;1600;44,3017;
190104;1700;44,2317;
190104;1800;45,1542;
190104;1900;52,2725;
190104;2000;61,0033;
190104;2100;72,5067;
190104;2200;82,1317;
190104;2300;86,4333;
190105;0000;90,15;
190105;0100;93,4583;
190105;0200;96,0833;
190105;0300;98,1083;
190105;0400;101,3;
190105;0500;101,875;
190105;0600;101,9;
190105;0700;101,858;
190105;0800;101,892;
190105;0900;98,0083;
190105;1000;79,3992;
190105;1100;67,1367;
190105;1200;58,4775;
190105;1300;51,7767;
190105;1400;46,5625;
190105;1500;50,2917;
190105;1600;51,4833;
190105;1700;53,9783;
190105;1800;54,9492;
190105;1900;56,1733;
190105;2000;63,6825;
190105;2100;75,1792;
190105;2200;85,8;
190105;2300;90,2166;
190106;0000;91,1083;
190106;0100;92,65;
190106;0200;92,6917;
190106;0300;91,2167;
190106;0400;91,025;
190106;0500;90,1417;
190106;0600;90,6167;
190106;0700;90,6833;
190106;0800;90,8333;
190106;0900;88,1583;
190106;1000;79,6417;
190106;1100;68,5074;
190106;1200;62,2183;
190106;1300;57,7608;
190106;1400;56,795;
190106;1500;55,3592;
190106;1600;55,5833;
190106;1700;58,0225;
190106;1800;60,4442;
190106;1900;65,9808;
190106;2000;69,855;
190106;2100;72,845;
190106;2200;81,0333;
190106;2300;88,0333;
190107;0000;90,4333;
190107;0100;90,3083;
190107;0200;87,7833;
190107;0300;87,2;
190107;0400;87,575;
190107;0500;87,5017;
190107;0600;74,5992;
190107;0700;74,0468;
190107;0800;76,24;
190107;0900;74,4683;
190107;1000;68,1442;
190107;1100;59,3842;
190107;1200;57,0433;
190107;1300;54,3817;
190107;1400;52,1392;
190107;1500;57,4658;
190107;1600;57,295;
190107;1700;54,3233;
190107;1800;56,8783;
190107;1900;56,5658;
190107;2000;58,415;
190107;2100;64,5908;
190107;2200;73,9958;
190107;2300;84,0042;
190108;0000;89,2742;
190108;0100;94,5333;
190108;0200;90,5917;
190108;0300;90,425;
190108;0400;95,3333;
190108;0500;96,45;
190108;0600;98,1583;
190108;0700;96,4083;
190108;0800;92,35;
190108;0900;92,075;
190108;1000;90,6;
