FECHA (YYMMDD);HORA (HHMM);;
190927;1100;13,661;
190927;1200;13,6009;
190927;1300;13,4968;
190927;1400;13,5143;
190927;1500;13,805;
190927;1600;14,0542;
190927;1700;14,2929;
190927;1800;14,0103;
190927;1900;13,6945;
190927;2000;13,3778;
190927;2100;13,1961;
190927;2200;12,9311;
190927;2300;12,482;
190928;0000;12,0545;
190928;0100;11,1494;
190928;0200;10,4519;
190928;0300;9,55939;
190928;0400;9,8252;
190928;0500;10,5985;
190928;0600;10,5052;
190928;0700;10,4418;
190928;0800;10,6659;
190928;0900;11,4468;
190928;1000;12,8301;
190928;1100;13,8675;
190928;1200;14,9242;
190928;1300;15,942;
190928;1400;17,1373;
190928;1500;17,438;
190928;1600;17,7063;
190928;1700;17,3088;
190928;1800;16,313;
190928;1900;13,9769;
190928;2000;12,231;
190928;2100;11,4977;
190928;2200;10,756;
190928;2300;10,976;
190929;0000;10,9043;
190929;0100;10,4951;
190929;0200;10,3318;
190929;0300;10,2156;
190929;0400;10,3034;
190929;0500;10,0242;
190929;0600;9,60254;
190929;0700;9,4142;
190929;0800;9,76334;
190929;0900;11,1553;
190929;1000;12,7261;
190929;1100;13,2561;
190929;1200;12,952;
190929;1300;12,401;
190929;1400;11,1852;
190929;1500;10,4919;
190929;1600;11,3094;
190929;1700;10,5494;
190929;1800;10,2926;
190929;1900;9,63181;
190929;2000;7,57048;
190929;2100;6,66756;
190929;2200;6,28138;
190929;2300;5,88012;
190930;0000;6,36686;
190930;0100;5,97102;
190930;0200;4,96452;
190930;0300;4,62043;
190930;0400;4,80083;
190930;0500;4,57743;
190930;0600;4,64601;
190930;0700;4,60283;
190930;0800;5,98116;
190930;0900;6,8879;
190930;1000;7,38104;
190930;1100;6,86374;
190930;1200;8,32547;
190930;1300;5,97923;
190930;1400;7,70839;
190930;1500;8,70691;
190930;1600;10,0993;
190930;1700;9,85428;
190930;1800;9,51509;
190930;1900;8,08463;
190930;2000;7,5857;
190930;2100;6,28102;
190930;2200;5,67094;
190930;2300;5,17651;
191001;0000;4,97183;
191001;0100;4,43014;
191001;0200;4,56963;
191001;0300;4,73445;
191001;0400;4,76636;
191001;0500;4,79835;
191001;0600;4,77476;
191001;0700;4,66225;
191001;0800;4,7229;
191001;0900;4,85047;
191001;1000;5,8447;
191001;1100;8,158;
191001;1200;9,61348;
191001;1300;10,0726;
191001;1400;9,25679;
191001;1500;7,65339;
191001;1600;9,6584;
191001;1700;10,3134;
191001;1800;10,1733;
191001;1900;8,8942;
191001;2000;7,86843;
191001;2100;6,52576;
191001;2200;5,55768;
191001;2300;5,637;
191002;0000;5,66083;
191002;0100;5,64182;
191002;0200;4,78473;
191002;0300;3,45553;
191002;0400;2,70311;
191002;0500;3,28543;
191002;0600;3,40918;
191002;0700;2,43502;
191002;0800;3,38683;
191002;0900;6,55166;
191002;1000;8,83777;
191002;1100;10,201;
191002;1200;11,3401;
191002;1300;12,2068;
191002;1400;13,4868;
191002;1500;13,9493;
191002;1600;14,1917;
191002;1700;14,1105;
191002;1800;13,0647;
191002;1900;10,8913;
191002;2000;8,86462;
191002;2100;7,47405;
191002;2200;6,51363;
191002;2300;6,07845;
191003;0000;6,49745;
191003;0100;6,70511;
191003;0200;6,87518;
191003;0300;6,40693;
191003;0400;5,59884;
191003;0500;4,66415;
191003;0600;3,43525;
191003;0700;3,11707;
191003;0800;4,21704;
191003;0900;7,63683;
191003;1000;9,30873;
191003;1100;11,2767;
191003;1200;12,0217;
191003;1300;13,4946;
191003;1400;15,0396;
191003;1500;14,862;
191003;1600;12,9595;
191003;1700;12,5803;
191003;1800;12,3252;
191003;1900;10,7369;
191003;2000;9,34189;
191003;2100;9,3277;
191003;2200;8,43666;
191003;2300;7,17026;
191004;0000;6,41083;
191004;0100;6,57615;
191004;0200;7,10913;
191004;0300;7,22089;
191004;0400;6,92338;
191004;0500;6,73745;
191004;0600;6,16561;
191004;0700;6,14536;
191004;0800;6,91275;
191004;0900;8,20483;
191004;1000;9,94055;
191004;1100;10,9123;
191004;1200;11,8429;
191004;1300;12,4486;
191004;1400;13,6595;
191004;1500;14,3302;
191004;1600;14,4494;
191004;1700;13,3485;
191004;1800;12,7719;
191004;1900;10,8327;
191004;2000;9,04514;
191004;2100;7,67714;
191004;2200;6,6068;
191004;2300;5,97346;
191005;0000;5,20229;
191005;0100;3,64334;
191005;0200;3,29734;
191005;0300;2,61234;
191005;0400;2,29117;
191005;0500;2,2976;
191005;0600;1,89555;
191005;0700;2,15777;
191005;0800;3,20101;
191005;0900;5,0701;
191005;1000;7,72565;
191005;1100;10,1994;
191005;1200;12,0244;
191005;1300;12,5527;
191005;1400;13,1435;
191005;1500;13,3768;
191005;1600;13,9884;
191005;1700;13,7759;
191005;1800;13,3909;
191005;1900;11,8376;
191005;2000;10,3034;
191005;2100;9,80339;
191005;2200;9,46838;
191005;2300;9,43587;
191006;0000;9,65501;
191006;0100;9,4362;
191006;0200;8,92786;
191006;0300;8,83783;
191006;0400;8,80115;
191006;0500;9,00696;
191006;0600;9,62611;
191006;0700;9,79861;
191006;0800;10,1777;
191006;0900;9,9994;
191006;1000;10,5744;
191006;1100;10,7926;
191006;1200;11,2276;
191006;1300;11,9651;
191006;1400;12,6368;
191006;1500;12,2984;
191006;1600;11,3893;
191006;1700;11,2283;
191006;1800;10,8467;
191006;1900;10,7942;
191006;2000;10,2475;
191006;2100;9,51212;
191006;2200;9,12126;
191006;2300;8,92374;
191007;0000;8,49707;
191007;0100;8,58955;
191007;0200;8,42204;
191007;0300;8,40619;
191007;0400;8,35617;
191007;0500;8,2453;
191007;0600;8,1053;
191007;0700;8,01079;
191007;0800;8,44618;
191007;0900;9,55025;
191007;1000;10,911;
191007;1100;11,3534;
191007;1200;12,6101;
191007;1300;15,1684;
191007;1400;14,5626;
191007;1500;15,135;
191007;1600;14,6975;
191007;1700;14,2538;
191007;1800;13,7804;
191007;1900;12,1229;
191007;2000;10,0779;
191007;2100;8,71204;
191007;2200;7,34443;
191007;2300;6,67175;
191008;0000;5,58458;
191008;0100;4,59715;
191008;0200;3,98424;
191008;0300;3,41474;
191008;0400;2,75473;
191008;0500;2,49814;
191008;0600;2,08998;
191008;0700;1,74461;
191008;0800;3,13071;
191008;0900;6,56757;
191008;1000;9,52428;
191008;1100;11,7325;
191008;1200;13,6058;
191008;1300;14,7554;
191008;1400;15,9378;
191008;1500;16,5456;
191008;1600;17,0089;
191008;1700;16,923;
191008;1800;15,7277;
191008;1900;13,8352;
191008;2000;11,9419;
191008;2100;10,4769;
191008;2200;9,48767;
191008;2300;8,79848;
191009;0000;8,12331;
191009;0100;7,31564;
191009;0200;6,93456;
191009;0300;6,55755;
191009;0400;5,50529;
191009;0500;5,23235;
191009;0600;4,88735;
191009;0700;4,90594;
191009;0800;6,2805;
191009;0900;8,85788;
191009;1000;11,9604;
191009;1100;14,337;
191009;1200;16,1098;
191009;1300;17,713;
191009;1400;19,388;
191009;1500;19,8695;
191009;1600;20,1696;
191009;1700;20,5903;
191009;1800;20,432;
191009;1900;17,6845;
191009;2000;14,7476;
191009;2100;13,1859;
191009;2200;12,1359;
191009;2300;11,1734;
191010;0000;10,6226;
191010;0100;10,1492;
191010;0200;10,2333;
191010;0300;9,92584;
191010;0400;9,79584;
191010;0500;9,6407;
191010;0600;9,47737;
191010;0700;9,16069;
191010;0800;9,37399;
191010;0900;10,3464;
191010;1000;12,948;
191010;1100;13,7472;
191010;1200;15,0529;
191010;1300;17,7492;
191010;1400;19,6049;
191010;1500;20,5065;
191010;1600;20,3847;
191010;1700;18,1253;
191010;1800;16,8419;
191010;1900;15,2634;
191010;2000;13,0658;
191010;2100;11,1425;
191010;2200;10,6408;
191010;2300;11,1183;
191011;0000;10,9758;
191011;0100;10,2581;
191011;0200;9,73894;
191011;0300;7,90088;
191011;0400;7,21671;
191011;0500;6,9146;
191011;0600;6,71445;
191011;0700;7,12135;
191011;0800;8,81323;
191011;0900;11,9938;
191011;1000;14,6796;
191011;1100;16,4532;
191011;1200;17,2731;
191011;1300;18,613;
191011;1400;19,0721;
191011;1500;19,3712;
191011;1600;19,3045;
191011;1700;18,681;
191011;1800;17,1459;
191011;1900;15,1742;
191011;2000;13,3367;
191011;2100;12,4929;
191011;2200;11,7111;
191011;2300;10,5845;
191012;0000;10,1086;
191012;0100;9,76779;
191012;0200;9,16028;
191012;0300;9,25693;
191012;0400;9,48857;
191012;0500;9,85855;
191012;0600;9,77771;
191012;0700;9,51019;
191012;0800;10,421;
191012;0900;12,3918;
191012;1000;13,9134;
191012;1100;13,2801;
191012;1200;15,1934;
191012;1300;14,7493;
191012;1400;14,7083;
191012;1500;15,23;
191012;1600;15,3625;
191012;1700;15,2603;
191012;1800;14,5278;
191012;1900;13,1411;
191012;2000;10,9303;
191012;2100;9,59027;
191012;2200;9,0336;
191012;2300;7,5482;
191013;0000;6,37328;
191013;0100;5,48369;
191013;0200;4,86502;
191013;0300;5,04417;
191013;0400;4,52416;
191013;0500;4,26749;
191013;0600;3,96136;
191013;0700;3,6957;
191013;0800;6,25613;
191013;0900;9,86174;
191013;1000;12,5201;
191013;1100;15,0092;
191013;1200;17,4867;
191013;1300;20,0581;
191013;1400;22,3756;
191013;1500;23,4355;
191013;1600;23,7647;
191013;1700;23,7005;
191013;1800;23,1638;
191013;1900;21,4671;
191013;2000;18,3229;
191013;2100;16,1687;
191013;2200;14,4444;
191013;2300;13,6485;
191014;0000;13,5093;
191014;0100;12,9734;
191014;0200;11,3718;
191014;0300;9,26759;
191014;0400;7,47529;
191014;0500;6,0312;
191014;0600;5,41161;
191014;0700;5,54884;
191014;0800;8,15433;
191014;0900;13,3179;
191014;1000;16,1849;
191014;1100;18,0107;
191014;1200;18,1888;
191014;1300;19,1172;
191014;1400;19,223;
191014;1500;18,4771;
191014;1600;17,7912;
191014;1700;17,7946;
191014;1800;17,3895;
191014;1900;16,1003;
191014;2000;14,9676;
191014;2100;14,1009;
191014;2200;13,9993;
191014;2300;13,7101;
191015;0000;12,8159;
191015;0100;12,275;
191015;0200;11,9792;
191015;0300;11,46;
191015;0400;11,3167;
191015;0500;11,6646;
191015;0600;10,9404;
191015;0700;11,4195;
191015;0800;11,0128;
191015;0900;12,0436;
191015;1000;14,0353;
